Ticker,Strategy,CAGR (%),Sharpe Ratio,Max Drawdown (%),Volatility (%),Trades Count,Final Equity,Param_warmup,Param_rsi_buy,Param_rsi_sell,Param_risk_rr,Param_momentum_period,Param_breakout_threshold,Param_volume_sma,Param_bb_period,Param_bb_std,Param_rsi_oversold,Param_rsi_overbought,Param_pattern_window,Param_support_resistance_window,Param_ma_short,Param_ma_medium,Param_ma_long,Param_atr_period,Param_atr_multiplier,Param_lookback_period,Param_price_bins,Param_volume_ma_period,Param_volatility_threshold,Param_trend_threshold,Param_rsi_period,Param_lookback_window,Param_zscore_threshold,Param_mean_reversion_period,Param_hurst_period,Param_momentum_weight,Param_mean_reversion_weight,Param_volatility_weight,Param_volume_weight,Param_quality_weight,Param_sentiment_weight,Param_factor_threshold,Param_feature_period,Param_prediction_horizon,Param_ensemble_models,Param_sentiment_period,Param_sentiment_threshold,Param_spread_threshold,Param_volume_threshold,Param_iv_period,Param_strategy_type,Param_profit_target
WMT,market_regime,23.0076230291683,1.2821558532990154,-21.928028075921326,17.324585297915757,4,1.8520590970477122,60,,,,,,,,,,,,,,,,,,25.0,,,0.025,0.02,10.0,,,,,,,,,,,,,,,,,,,,,
WMT,market_regime,23.0076230291683,1.2821558532990154,-21.928028075921326,17.324585297915757,4,1.8520590970477122,65,,,,,,,,,,,,,,,,,,28.0,,,0.028,0.022,18.0,,,,,,,,,,,,,,,,,,,,,
WMT,quantitative_factor,20.462890374376407,1.2818606592544437,-13.720086674272547,15.4548817460899,28,1.7403426364678882,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.25,0.15,0.15,0.1,0.1,0.6,,,,,,,,,,
MSFT,mean_reversion,18.15483408130827,1.278380206194638,-12.987584445093326,13.790455144064198,2,1.6429692999797552,25,,,,,,,18.0,1.9,22.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196170.KS,crypto_arbitrage,45.766128036055534,1.2766029954677003,-24.383735494609848,33.81051345046202,7,2.983555204203365,75,,,,15.0,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,0.01,3.0,,,
196170.KS,machine_learning,56.077952069136416,1.2702668203554066,-37.822671156004496,41.73872122601371,20,3.637843097692172,125,,,,,,,,,,,,,,,,,,,,,,,,110.0,,,,,,,,,,,22.0,6.0,3.0,,,,,,,
MSFT,momentum,22.901442661095793,1.2685344607258764,-15.827811032741323,17.45742539350045,9,1.8473051177251585,45,,,,22.0,0.028,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAT,crypto_arbitrage,24.015032525302015,1.2655924711813544,-18.15030155991404,18.328302364619812,11,1.8975682939215481,70,,,,10.0,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,0.012,1.2,,,
196170.KS,mean_reversion,50.20851049778461,1.2642169686637048,-30.081302400914645,37.550802410175166,6,3.2550255249829947,20,,,,,,,15.0,1.8,20.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196170.KS,rule_based,69.84766980137509,1.262227983346225,-44.00472826126537,52.77473262502751,59,4.648955688338887,35,27.0,73.0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,crypto_arbitrage,19.446239951804458,1.261304121268027,-13.703784100195303,14.968879553913581,5,1.6969928377579802,80,,,,12.0,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,0.025,2.5,,,
WMT,crypto_arbitrage,19.266161360291868,1.2598300278425942,-16.829318823840122,14.858843611808684,8,1.6893898688141333,60,,,,8.0,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,0.02,2.0,,,
105560.KS,crypto_arbitrage,25.898555091190122,1.2590375389803479,-23.664393256694748,19.84823000714894,8,1.9522545882618434,80,,,,12.0,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,0.025,2.5,,,
196170.KS,rule_based,69.8322616382273,1.2585174113927757,-44.00472826126537,53.019865147044754,59,4.64773240778001,30,30.0,70.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAT,quantitative_factor,26.49450222224956,1.2575566473523019,-19.841527506558098,20.31943669257932,24,2.0127260784817014,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.25,0.15,0.15,0.1,0.1,0.6,,,,,,,,,,
WFC,quantitative_factor,27.387908434471232,1.256023490637239,-22.543447386931113,21.01457371434886,22,2.055330034347517,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.2,0.15,0.15,0.1,0.1,0.7,,,,,,,,,,
086790.KS,crypto_arbitrage,28.902045511281504,1.255787618441411,-21.542374321903967,22.171861182184717,16,2.090636330256725,70,,,,10.0,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,0.012,1.2,,,
005930.KS,sentiment_analysis,14.15811104210718,1.2553907784889444,-6.423607735008307,11.029624758153695,6,1.4690733697837495,55,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,6.0,0.32,,,,,
WMT,multi_timeframe,23.145843060381523,1.2523079101939143,-21.928028075921336,17.90679131120118,5,1.8582597385994768,65,,,,,,,,,,,,,4.0,15.0,45.0,8.0,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPM,sentiment_analysis,7.60921422405636,1.2489534704494962,-7.958775701451637,6.0171456467994195,6,1.2439131527098641,85,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,,,,,,,4.0,0.42,,,,,
MSFT,machine_learning,19.696690578409658,1.2476746143588715,-15.486778396354639,15.358244567000115,13,1.707604656562119,170,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,12.0,2.0,2.0,,,,,,,
CAT,quantitative_factor,27.348771779454538,1.2464580712030568,-19.841527506558098,21.18440951139924,26,2.0534512975400423,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.25,0.12,0.13,0.15,0.1,0.5,,,,,,,,,,
086790.KS,machine_learning,25.900655519116846,1.2457504283623488,-16.42442418208284,20.110055609378513,17,1.9523491991089628,170,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,12.0,2.0,2.0,,,,,,,
GE,pattern,31.120963150372404,1.243315010182078,-23.21520011045155,24.157437367628816,2,2.239828026957624,65,,,,,0.02,,,,,,20.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GE,mean_reversion,6.093166340623002,1.2416717696231858,-1.458182578424494,4.856581055187556,2,1.1924786939230643,35,,,,,,,22.0,2.1,27.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WMT,momentum,17.10365983006492,1.2389639444703167,-22.23528628354543,13.47090108621237,21,1.5998481909487217,25,,,,12.0,0.018,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000660.KS,crypto_arbitrage,36.16259347602777,1.2330836605161197,-23.485225273663257,28.257932461894896,12,2.451354006671922,50,,,,5.0,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,0.015,1.5,,,
BAC,machine_learning,14.564506214858874,1.2305522211314288,-8.870383599367848,11.592107166697291,2,1.4988021530980118,160,,,,,,,,,,,,,,,,,,,,,,,,180.0,,,,,,,,,,,40.0,15.0,8.0,,,,,,,
105560.KS,machine_learning,28.8356006563663,1.2278208890344429,-14.362574179705867,22.72489170591369,15,2.087507533462463,135,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,28.0,8.0,4.0,,,,,,,
MSFT,quantitative_factor,22.227016309229587,1.2234879682244202,-27.04132220239045,17.68607579667563,27,1.8172983034097103,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.32,0.15,0.15,0.1,0.1,0.3,,,,,,,,,,
323410.KS,crypto_arbitrage,23.819089010332274,1.222764612090514,-15.735196402828999,18.87863643207681,12,1.8600554815077968,75,,,,15.0,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,0.01,3.0,,,
196170.KS,machine_learning,39.144213921670314,1.220950938861463,-27.51269035532995,30.613284700253445,4,2.607130683989099,150,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,,,,,,,,,15.0,10.0,6.0,,,,,,,
086790.KS,crypto_arbitrage,32.82334275166154,1.216821381830355,-18.20704652251931,26.125820596321486,8,2.2807768596432023,50,,,,5.0,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,0.015,1.5,,,
WMT,sentiment_analysis,16.657088109952944,1.2163560579146815,-19.562111639368595,13.406182031680643,4,1.5817588502123556,70,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,10.0,0.25,,,,,
JPM,machine_learning,12.828300528355928,1.2119632902500532,-8.546384580151589,10.405148746578268,12,1.4322079866271054,130,,,,,,,,,,,,,,,,,,,,,,,,120.0,,,,,,,,,,,25.0,7.0,5.0,,,,,,,
323410.KS,market_regime,26.88128410886408,1.2100729247056423,-8.248264638227853,21.44293207528745,6,1.9968493842948754,85,,,,,,,,,,,,,,,,,,18.0,,,0.015,0.01,8.0,,,,,,,,,,,,,,,,,,,,,
323410.KS,market_regime,26.88128410886408,1.2100729247056423,-8.248264638227853,21.44293207528745,6,1.9968493842948754,50,,,,,,,,,,,,,,,,,,20.0,,,0.02,0.015,14.0,,,,,,,,,,,,,,,,,,,,,
323410.KS,market_regime,26.88128410886408,1.2100729247056423,-8.248264638227853,21.44293207528745,6,1.9968493842948754,80,,,,,,,,,,,,,,,,,,35.0,,,0.018,0.012,12.0,,,,,,,,,,,,,,,,,,,,,
323410.KS,market_regime,26.88128410886408,1.2100729247056423,-8.248264638227853,21.44293207528745,6,1.9968493842948754,55,,,,,,,,,,,,,,,,,,22.0,,,0.022,0.018,16.0,,,,,,,,,,,,,,,,,,,,,
WMT,volume_profile,15.10925356566737,1.2073457034665422,-13.111299202110905,12.286694212620016,4,1.5201124202572942,100,,,,,,,,,,,,,,,,30.0,,100.0,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,
JPM,crypto_arbitrage,21.932834873920125,1.2061402191264654,-15.750717939572867,17.738407487029136,9,1.8043115157036624,90,,,,20.0,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,0.008,2.2,,,
JPM,crypto_arbitrage,21.194067972477313,1.2061063897967046,-15.750717939572855,17.147479843149842,10,1.7719702981241334,85,,,,4.0,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,0.03,1.3,,,
JPM,machine_learning,19.99834765566466,1.2060375022350107,-24.610365117884825,16.20143181854763,11,1.7204445210227632,170,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,12.0,2.0,2.0,,,,,,,
105560.KS,crypto_arbitrage,26.208194056197232,1.2051909858300176,-22.352865652526056,21.17258529211333,9,1.966234314669531,70,,,,10.0,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,0.012,1.2,,,
GE,rule_based,21.320030909872955,1.2051321040691592,-22.992575088127886,17.27678225246496,70,1.7774571660796008,50,20.0,80.0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000660.KS,sentiment_analysis,49.35027478731018,1.2027975232099366,-36.597504021104356,40.00291659278429,4,3.2064688696860446,55,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,6.0,0.32,,,,,
086790.KS,machine_learning,26.959115714546122,1.199993994378141,-18.2070465225193,21.870007172280705,16,2.000409531584758,125,,,,,,,,,,,,,,,,,,,,,,,,110.0,,,,,,,,,,,22.0,6.0,3.0,,,,,,,
CAT,quantitative_factor,26.144246303809492,1.197553774407488,-19.841527506558098,21.26998912235991,24,1.9961847474390166,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.2,0.15,0.15,0.1,0.1,0.7,,,,,,,,,,
WFC,crypto_arbitrage,27.083361849809172,1.1972768441423591,-17.905221436901243,22.039767180668214,6,2.0407404978282924,50,,,,5.0,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,0.015,1.5,,,
GOOGL,machine_learning,19.68030746224516,1.1955681563598841,-13.077210314833499,16.120618614149997,8,1.7069091460727206,155,,,,,,,,,,,,,,,,,,,,,,,,160.0,,,,,,,,,,,35.0,12.0,7.0,,,,,,,
BAC,options_strategy,17.869487155494124,1.19308017580939,-16.702892361700407,14.674484506146474,59,1.6311884912167538,85,,,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,22.0,covered_call,0.16
196170.KS,sentiment_analysis,44.8006484204075,1.1922712245147096,-32.345679012345684,36.56114483175642,8,2.926591217076787,85,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,,,,,,,4.0,0.42,,,,,
105560.KS,machine_learning,32.665657806473526,1.1909739646292345,-25.105903817763764,26.70740392630456,16,2.272920560187289,170,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,12.0,2.0,2.0,,,,,,,
WMT,volume_profile,19.726681139765656,1.190493069512648,-21.92802807592131,16.22337339649992,5,1.7088783297876917,85,,,,,,,,,,,,,,,,8.0,,40.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
000660.KS,momentum,40.33634755552031,1.1898988029000725,-29.469399481625825,33.063847171495794,13,2.676050477358943,50,,,,25.0,0.03,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196170.KS,sentiment_analysis,71.61537554727957,1.1898076048975164,-37.822671156004496,60.55426294959426,5,4.790701607021934,100,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,20.0,0.45,,,,,
WMT,market_regime,20.124451107759622,1.1885543405518164,-21.928028075921326,16.586522823983987,3,1.7258309877502451,80,,,,,,,,,,,,,,,,,,35.0,,,0.018,0.012,12.0,,,,,,,,,,,,,,,,,,,,,
WMT,market_regime,20.124451107759622,1.1885543405518164,-21.928028075921326,16.586522823983987,3,1.7258309877502451,85,,,,,,,,,,,,,,,,,,18.0,,,0.015,0.01,8.0,,,,,,,,,,,,,,,,,,,,,
WMT,rule_based,19.39543290953132,1.1882414905755396,-18.410593705016296,15.994812081697393,57,1.6948454542229903,65,31.0,69.0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,momentum,26.82994129557299,1.18738364811299,-30.95623072891228,22.074272357703613,13,2.0286527433528723,30,,,,15.0,0.02,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPM,quantitative_factor,19.61186653407374,1.1869282598054007,-12.510428780907123,16.187177369336,24,1.7040056656782596,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.35,0.15,0.15,0.1,0.1,0.4,,,,,,,,,,
196170.KS,momentum,71.68171260646459,1.186709195569264,-40.3898581280814,60.75563930427167,17,4.796075332961672,65,,,,35.0,0.04,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WMT,quantitative_factor,17.540096868135823,1.1863864315265544,-10.29119841235504,14.504430054647132,30,1.6176592170183612,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.32,0.15,0.15,0.1,0.1,0.3,,,,,,,,,,
GOOGL,crypto_arbitrage,27.619197334531776,1.1862562373680097,-22.137633120567134,22.719852275067467,8,2.0664562574958905,50,,,,5.0,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,0.015,1.5,,,
WFC,quantitative_factor,26.076887267721283,1.1853738507535585,-25.69291501159745,21.47839864192125,20,1.9930140068890727,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.15,0.12,0.13,0.15,0.1,0.8,,,,,,,,,,
196170.KS,rule_based,63.311558594737825,1.1840062221895242,-44.00472826126538,53.06246607944539,57,4.148758349884716,65,31.0,69.0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGL,machine_learning,20.985184084751253,1.1835100423782026,-13.927166522453295,17.372273533587798,10,1.7628962535633892,130,,,,,,,,,,,,,,,,,,,,,,,,120.0,,,,,,,,,,,25.0,7.0,5.0,,,,,,,
GE,sentiment_analysis,27.071034114997296,1.18242685498606,-21.36425479576648,22.393739196537194,1,2.040151380949248,100,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,20.0,0.45,,,,,
WMT,market_regime,19.98135952597291,1.1816508620547888,-21.928028075921326,16.58182078756388,4,1.7197197331057557,55,,,,,,,,,,,,,,,,,,22.0,,,0.022,0.018,16.0,,,,,,,,,,,,,,,,,,,,,
WMT,market_regime,19.98135952597291,1.1816508620547888,-21.928028075921326,16.58182078756388,4,1.7197197331057557,50,,,,,,,,,,,,,,,,,,20.0,,,0.02,0.015,14.0,,,,,,,,,,,,,,,,,,,,,
WMT,momentum,15.142089723429674,1.180045892793829,-18.820735222003815,12.617092548740953,19,1.5214033450224635,20,,,,10.0,0.015,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,volume_profile,17.947231005818697,1.1776516165676008,-12.987584445093336,14.964599262343349,2,1.6343926389466927,100,,,,,,,,,,,,,,,,30.0,,100.0,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,volume_profile,17.947231005818697,1.1776516165676008,-12.987584445093336,14.964599262343349,2,1.6343926389466927,85,,,,,,,,,,,,,,,,8.0,,40.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
WMT,crypto_arbitrage,15.884890629560644,1.1761120312361708,-10.813811765726044,13.283453427833686,11,1.5508007332701288,90,,,,20.0,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,0.008,2.2,,,
000660.KS,sentiment_analysis,48.74726427475562,1.1758295266262904,-36.59750402110434,40.882167962903495,1,3.1690073614827328,100,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,20.0,0.45,,,,,
BAC,machine_learning,20.80916262172543,1.1750877579267494,-22.267234922909207,17.36837720353881,15,1.7552737712101578,170,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,12.0,2.0,2.0,,,,,,,
WMT,pattern,17.095855943733284,1.1743872023284707,-17.072418475524664,14.311405324341333,4,1.5995309046150088,40,,,,,0.012,,,,,,12.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,volume_profile,18.046167210441233,1.1740960382193684,-12.987584445093336,15.098568227053077,2,1.6384762514296014,90,,,,,,,,,,,,,,,,28.0,,90.0,35.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,volume_profile,18.046167210441233,1.1740960382193684,-12.987584445093336,15.098568227053077,2,1.6384762514296014,70,,,,,,,,,,,,,,,,20.0,,70.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,
JPM,volume_profile,21.97401968897852,1.1730188160054063,-24.423926032764975,18.373321935876806,1,1.8061259181724632,90,,,,,,,,,,,,,,,,28.0,,90.0,35.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,
196170.KS,rule_based,60.22831644910387,1.172456788523183,-48.37509093355686,51.1232250124962,59,3.9256029651947815,20,25.0,75.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAT,crypto_arbitrage,25.12113135094993,1.1714926265310108,-29.153498304763513,21.014244575248895,4,1.9483841645819593,100,,,,25.0,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,0.035,1.1,,,
AAPL,options_strategy,15.135592493299988,1.168059279852487,-12.024249024577493,12.764243042247381,71,1.5211478543691033,80,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,25.0,covered_call,0.18
086790.KS,multi_timeframe,33.626026891204795,1.1671601201739028,-21.100661838804267,28.252027027126164,1,2.321044904834711,110,,,,,,,,,,,,,20.0,40.0,90.0,30.0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
035420.KS,quantitative_factor,30.203931351045533,1.166520144685671,-25.762762801387684,25.312279609779704,20,2.15256220985715,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.25,0.12,0.13,0.15,0.1,0.5,,,,,,,,,,
WFC,quantitative_factor,25.554064987434842,1.1650368009512349,-25.69291501159745,21.500404201403434,20,1.968517231358662,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,0.18,0.13,0.12,0.15,0.1,0.75,,,,,,,,,,
WFC,quantitative_factor,25.434150239236743,1.1630742720713665,-19.565323806639313,21.443840353315334,16,1.9629269733945747,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.3,0.15,0.1,0.15,0.1,0.6,,,,,,,,,,
CAT,quantitative_factor,25.179533370848993,1.161627543449349,-20.023395170831403,21.269067947722327,24,1.9510920657092106,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.28,0.13,0.12,0.15,0.1,0.55,,,,,,,,,,
000660.KS,momentum,38.61030386710465,1.1600843800155705,-29.300259155757946,32.76009426317541,13,2.581559932945739,45,,,,22.0,0.028,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323410.KS,machine_learning,35.18797934389417,1.1600633003365604,-32.27330692018777,29.65990388023289,14,2.4007334135749225,130,,,,,,,,,,,,,,,,,,,,,,,,120.0,,,,,,,,,,,25.0,7.0,5.0,,,,,,,
BA,momentum,24.805969013035956,1.1585465834444495,-26.16996922315964,21.03725548648948,17,1.9338142299827525,45,,,,22.0,0.028,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
086790.KS,rule_based,27.628067403763666,1.1571893942507883,-24.45677922493158,23.454293753951237,53,2.0311802517968425,50,20.0,80.0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAT,quantitative_factor,24.620094967783167,1.1557561870238782,-19.841527506558087,20.924167235658302,26,1.925255297285173,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.22,0.15,0.15,0.1,0.1,0.65,,,,,,,,,,
WFC,quantitative_factor,24.228501453144837,1.154317103436382,-17.57590863163746,20.62038945176545,20,1.9073060057639546,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.35,0.15,0.15,0.1,0.1,0.4,,,,,,,,,,
MSFT,volume_profile,20.498684593404136,1.1527186259862083,-21.825696503288803,17.489993440093095,3,1.74188214676374,50,,,,,,,,,,,,,,,,14.0,,50.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,
105560.KS,machine_learning,24.77190091739667,1.1524206342217702,-18.797452720314254,21.12170974719674,12,1.9019381721082214,130,,,,,,,,,,,,,,,,,,,,,,,,120.0,,,,,,,,,,,25.0,7.0,5.0,,,,,,,
WMT,quantitative_factor,18.11880029935098,1.1489097461936655,-15.060422310214339,15.54372517150264,26,1.6414785059477948,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.28,0.13,0.12,0.15,0.1,0.55,,,,,,,,,,
JPM,sentiment_analysis,19.753563732412218,1.1478109215447505,-24.423926032764975,16.953796279837142,4,1.7100205462663156,55,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,6.0,0.32,,,,,
WMT,sentiment_analysis,12.57539615614094,1.1449897968893645,-7.031835976638224,10.856508544079803,10,1.4226746954072649,85,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,,,,,,,4.0,0.42,,,,,
035420.KS,quantitative_factor,31.307394014785395,1.142008885559511,-23.37598314618148,26.97738624426037,16,2.2059817247471614,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.3,0.15,0.1,0.15,0.1,0.6,,,,,,,,,,
196170.KS,market_regime,38.388761618282174,1.140994837218855,-18.938940847402197,33.1206522884236,4,2.566281963144924,85,,,,,,,,,,,,,,,,,,18.0,,,0.015,0.01,8.0,,,,,,,,,,,,,,,,,,,,,
196170.KS,market_regime,38.388761618282174,1.140994837218855,-18.938940847402197,33.1206522884236,4,2.566281963144924,80,,,,,,,,,,,,,,,,,,35.0,,,0.018,0.012,12.0,,,,,,,,,,,,,,,,,,,,,
105560.KS,volume_profile,34.242191663365816,1.1401642211552374,-29.641880676199584,29.685057351833006,1,2.352270129882862,70,,,,,,,,,,,,,,,,20.0,,70.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,
196170.KS,rule_based,60.661238078325994,1.1393869074734349,-45.226076373273614,54.27889209036208,57,3.9564496086480867,45,33.0,67.0,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,quantitative_factor,28.2162622424708,1.1391456927185724,-25.166020231595464,24.434800367386416,24,2.095362959543586,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.35,0.15,0.15,0.1,0.1,0.4,,,,,,,,,,
000660.KS,mean_reversion,10.886954623873034,1.1390434759202435,-6.862749865533679,9.457998819510134,2,1.3501034269413779,50,,,,,,,30.0,2.5,18.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,crypto_arbitrage,20.11333819399459,1.1368517676372314,-24.82303315346477,17.451869348522962,8,1.725355854073505,90,,,,20.0,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,0.008,2.2,,,
GE,crypto_arbitrage,21.854361153918255,1.1352236524717911,-21.36425479576648,19.004293955391706,10,1.8008576964464582,90,,,,20.0,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,0.008,2.2,,,
WMT,rule_based,17.251424372905056,1.1351239945371863,-13.834243165410175,15.0112933269536,61,1.6058638141927493,50,20.0,80.0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000660.KS,machine_learning,32.572482995532596,1.1337875556658479,-23.485225273663268,28.41532231919075,5,2.268286685610922,160,,,,,,,,,,,,,,,,,,,,,,,,180.0,,,,,,,,,,,40.0,15.0,8.0,,,,,,,
GOOGL,sentiment_analysis,27.705540481709413,1.1334031858126654,-29.805869910280748,24.157463444574397,3,2.0706200502382437,60,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,7.0,0.4,,,,,
JPM,quantitative_factor,19.388860974782297,1.1334012059625498,-15.433153866673388,16.89378629724951,24,1.6945678201700582,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.25,0.12,0.13,0.15,0.1,0.5,,,,,,,,,,
000660.KS,momentum,39.46995787176615,1.1302692621093213,-30.333870693813893,34.76966586542687,11,2.628342426007929,55,,,,28.0,0.032,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,mean_reversion,8.130660956512582,1.1279436932959266,-7.159991156245327,7.156712976374013,6,1.261938722435877,60,,,,,,,35.0,2.6,28.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
086790.KS,machine_learning,17.36489691045946,1.127076885364422,-14.866064016788405,15.238892199666909,16,1.592179313887568,140,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,30.0,3.0,4.0,,,,,,,
MSFT,crypto_arbitrage,22.633214929976543,1.126817193624808,-23.72664447752544,19.852661920660243,2,1.8353319474461498,75,,,,15.0,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,0.01,3.0,,,
086790.KS,machine_learning,25.035513274627363,1.1252101004265305,-16.951305868681633,22.020252566877385,15,1.9136339590966125,155,,,,,,,,,,,,,,,,,,,,,,,,160.0,,,,,,,,,,,35.0,12.0,7.0,,,,,,,
